topic,summaryFile,scuSentCharIdx,scuSentence,documentFile,docSentCharIdx,docSentText,docSpanOffsets,summarySpanOffsets,docSpanText,summarySpanText,Quality,pred_prob
D0601A,APW20000713.0010,155,"They are children without a childhood, being sucked into the vortex of drinking and despair that destroys too many people on Colorado's remote Southern Ute Indian reservation.",APW20000713.0010,155,"They are children without a childhood, being sucked into the vortex of drinking and despair that destroys too many people on Colorado's remote Southern Ute Indian reservation.","226, 246;252, 330","226, 246;252, 330",drinking and despair...destroys too many people on Colorado's remote Southern Ute Indian reservation.,drinking and despair...destroys too many people on Colorado's remote Southern Ute Indian reservation.,0,0.7483154
D0601A,APW20000713.0010,155,"They are children without a childhood, being sucked into the vortex of drinking and despair that destroys too many people on Colorado's remote Southern Ute Indian reservation.",NYT19980612.0403,4491,"Expensive problems that keep people out of work, such as drug and alcohol addiction, domestic violence, poor education and teen births, and lack of jobs, are more prevelent in Indian communities, he noted.","4491, 4643;4645, 4685","226, 246;252, 330","Expensive problems that keep people out of work, such as drug and alcohol addiction, domestic violence, poor education and teen births, and lack of jobs...are more prevelent in Indian communities",drinking and despair...destroys too many people on Colorado's remote Southern Ute Indian reservation.,0,0.5725193
D0601A,APW20000713.0010,155,"They are children without a childhood, being sucked into the vortex of drinking and despair that destroys too many people on Colorado's remote Southern Ute Indian reservation.",NYT20000228.0358,1145,Many find their new urban locales strange and forbidding and often turn to drugs and alcohol.,"1145, 1149;1206, 1238","226, 246;252, 330",Many...often turn to drugs and alcohol.,drinking and despair...destroys too many people on Colorado's remote Southern Ute Indian reservation.,0,0.5910529
D0601A,APW20000713.0010,155,"They are children without a childhood, being sucked into the vortex of drinking and despair that destroys too many people on Colorado's remote Southern Ute Indian reservation.",NYT20000517.0349,2061,"Frustrated by years of distressing results, schools and groups like the National Indian Education Association have begun pressing states and the federal government for more money for academics and crumbling buildings, programs to train Indian teachers, and support for parents whose poverty, substance abuse or unemployment leave them unmotivated or unable to help their children stay in school and achieve.","2353, 2407","226, 246;252, 330",substance abuse or unemployment leave them unmotivated,drinking and despair...destroys too many people on Colorado's remote Southern Ute Indian reservation.,0,0.5537802
D0601A,APW20000713.0010,331,"Newton, the tribe's chief judge, sees more of them every year.",APW20000713.0010,331,"Newton, the tribe's chief judge, sees more of them every year.","331, 337;364, 393","331, 337;364, 393",Newton...sees more of them every year.,Newton...sees more of them every year.,0,0.7253373
D0601A,APW20000713.0010,394,"Many, Newton said, are victims themselves, either of abuse or what she calls ''emotional incest.''",APW20000713.0010,394,"Many, Newton said, are victims themselves, either of abuse or what she calls ''emotional incest.''","394, 398;400, 411;413, 435","394, 398;400, 411;413, 435",Many...Newton said...are victims themselves,Many...Newton said...are victims themselves,0,0.6905698
D0601A,APW20000713.0010,394,"Many, Newton said, are victims themselves, either of abuse or what she calls ''emotional incest.''",APW20000713.0010,394,"Many, Newton said, are victims themselves, either of abuse or what she calls ''emotional incest.''","461, 470;473, 490","461, 470;473, 490",she calls...emotional incest.,she calls...emotional incest.,0,0.68318367
D0601A,APW20000713.0010,493,"''That's where children basically are left to feel responsible for their parents' own emotional needs,'' Newton said.",APW20000713.0010,493,"''That's where children basically are left to feel responsible for their parents' own emotional needs,'' Newton said.","495, 588","495, 588",That's where children basically are left to feel responsible for their parents' own emotional,That's where children basically are left to feel responsible for their parents' own emotional,0,0.7312052
D0601A,APW20000713.0010,493,"''That's where children basically are left to feel responsible for their parents' own emotional needs,'' Newton said.",APW20000713.0010,493,"''That's where children basically are left to feel responsible for their parents' own emotional needs,'' Newton said.","502, 594","495, 588",where children basically are left to feel responsible for their parents' own emotional needs,That's where children basically are left to feel responsible for their parents' own emotional,0,0.7314057
D0601A,APW20000713.0010,493,"''That's where children basically are left to feel responsible for their parents' own emotional needs,'' Newton said.",APW20000713.0010,493,"''That's where children basically are left to feel responsible for their parents' own emotional needs,'' Newton said.","495, 588","502, 594",That's where children basically are left to feel responsible for their parents' own emotional,where children basically are left to feel responsible for their parents' own emotional needs,0,0.7276899
D0601A,APW20000713.0010,493,"''That's where children basically are left to feel responsible for their parents' own emotional needs,'' Newton said.",APW20000713.0010,493,"''That's where children basically are left to feel responsible for their parents' own emotional needs,'' Newton said.","502, 594","502, 594",where children basically are left to feel responsible for their parents' own emotional needs,where children basically are left to feel responsible for their parents' own emotional needs,0,0.72782564
D0601A,APW20000713.0010,493,"''That's where children basically are left to feel responsible for their parents' own emotional needs,'' Newton said.",APW20000713.0010,493,"''That's where children basically are left to feel responsible for their parents' own emotional needs,'' Newton said.","598, 610","598, 610",Newton said.,Newton said.,0,0.7126252
D0601A,APW20000713.0010,493,"''That's where children basically are left to feel responsible for their parents' own emotional needs,'' Newton said.",APW20000713.0010,2402,"''Cultural oppression has taken a heavy toll on Native Americans for years,'' Newton said.","2480, 2492","598, 610",Newton said.,Newton said.,0,0.7126252
D0601A,APW20000713.0010,493,"''That's where children basically are left to feel responsible for their parents' own emotional needs,'' Newton said.",APW20000713.0010,3804,"''It often seems like there's no funding available to help us,'' Newton said.","3869, 3881","598, 610",Newton said.,Newton said.,0,0.7126252
D0601A,APW20000713.0010,611,"''They feel it's their fault that mom is drinking or dad leaves, when it's really not their fault.",APW20000713.0010,493,"''That's where children basically are left to feel responsible for their parents' own emotional needs,'' Newton said.","495, 588","613, 674",That's where children basically are left to feel responsible for their parents' own emotional,They feel it's their fault that mom is drinking or dad leaves,0,0.58274406
D0601A,APW20000713.0010,611,"''They feel it's their fault that mom is drinking or dad leaves, when it's really not their fault.",APW20000713.0010,493,"''That's where children basically are left to feel responsible for their parents' own emotional needs,'' Newton said.","502, 594","613, 674",where children basically are left to feel responsible for their parents' own emotional needs,They feel it's their fault that mom is drinking or dad leaves,0,0.5525988
D0601A,APW20000713.0010,611,"''They feel it's their fault that mom is drinking or dad leaves, when it's really not their fault.",APW20000713.0010,611,"''They feel it's their fault that mom is drinking or dad leaves, when it's really not their fault.","613, 674","613, 674",They feel it's their fault that mom is drinking or dad leaves,They feel it's their fault that mom is drinking or dad leaves,0,0.7350779
D0601A,APW20000713.0010,611,"''They feel it's their fault that mom is drinking or dad leaves, when it's really not their fault.",APW20000713.0010,611,"''They feel it's their fault that mom is drinking or dad leaves, when it's really not their fault.","681, 709","681, 709",it's really not their fault.,it's really not their fault.,0,0.73745626
D0601A,APW20000713.0010,710,''I think we forget they are children.'',APW20000713.0010,710,''I think we forget they are children.'',"712, 748","712, 748",I think we forget they are children.,I think we forget they are children.,0,0.72791064
D0601A,APW20000713.0010,751,"As crime rates fall nationwide, they are rising in American Indian communities, especially among the 43 percent of Indians under age 20.",APW20000713.0010,751,"As crime rates fall nationwide, they are rising in American Indian communities, especially among the 43 percent of Indians under age 20.","754, 781","754, 781",crime rates fall nationwide,crime rates fall nationwide,0,0.7060898
D0601A,APW20000713.0010,751,"As crime rates fall nationwide, they are rising in American Indian communities, especially among the 43 percent of Indians under age 20.",NYT19980815.0094,1004,"While homicide and assault rates have declined across much of the nation in recent years, they have soared in Indian country to rival that of the nation's cities.","1010, 1092","754, 781",homicide and assault rates have declined across much of the nation in recent years,crime rates fall nationwide,0,0.62699616
D0601A,APW20000713.0010,751,"As crime rates fall nationwide, they are rising in American Indian communities, especially among the 43 percent of Indians under age 20.",APW20000713.0010,751,"As crime rates fall nationwide, they are rising in American Indian communities, especially among the 43 percent of Indians under age 20.","783, 829","783, 829",they are rising in American Indian communities,they are rising in American Indian communities,0,0.711733
D0601A,APW20000713.0010,888,"Indian youth are far more likely to be arrested for alcohol-related crimes than their non-Indian counterparts, according to a report released Thursday by a government advisory panel.",APW20000713.0010,888,"Indian youth are far more likely to be arrested for alcohol-related crimes than their non-Indian counterparts, according to a report released Thursday by a government advisory panel.","888, 997","888, 997",Indian youth are far more likely to be arrested for alcohol-related crimes than their non-Indian counterparts,Indian youth are far more likely to be arrested for alcohol-related crimes than their non-Indian counterparts,0,0.7227523
D0601A,APW20000713.0010,888,"Indian youth are far more likely to be arrested for alcohol-related crimes than their non-Indian counterparts, according to a report released Thursday by a government advisory panel.",NYT19990214.0127,3611,"In addition, the survey found that the arrest rate for alcohol-related offenses among Indians (including drunken driving, liquor law violations and public drunkenness) was more than double that for the total population during 1996, though the arrest rate for drug offenses was lower than for other races.","3624, 3841","888, 997","the survey found that the arrest rate for alcohol-related offenses among Indians (including drunken driving, liquor law violations and public drunkenness) was more than double that for the total population during 1996",Indian youth are far more likely to be arrested for alcohol-related crimes than their non-Indian counterparts,0,0.57648665
D0601A,APW20000713.0010,888,"Indian youth are far more likely to be arrested for alcohol-related crimes than their non-Indian counterparts, according to a report released Thursday by a government advisory panel.",APW20000713.0010,888,"Indian youth are far more likely to be arrested for alcohol-related crimes than their non-Indian counterparts, according to a report released Thursday by a government advisory panel.","888, 900;999, 1070","888, 900;999, 1070",Indian youth...according to a report released Thursday by a government advisory panel.,Indian youth...according to a report released Thursday by a government advisory panel.,0,0.7243566
D0601A,APW20000713.0010,1071,"The Coalition for Juvenile Justice report said 3 percent of juveniles arrested for liquor law violations are Indian, though Indians make up just 1 percent of all juveniles.",APW20000713.0010,1071,"The Coalition for Juvenile Justice report said 3 percent of juveniles arrested for liquor law violations are Indian, though Indians make up just 1 percent of all juveniles.","1071, 1186","1071, 1186",The Coalition for Juvenile Justice report said 3 percent of juveniles arrested for liquor law violations are Indian,The Coalition for Juvenile Justice report said 3 percent of juveniles arrested for liquor law violations are Indian,0,0.7209883
D0601A,APW20000713.0010,1071,"The Coalition for Juvenile Justice report said 3 percent of juveniles arrested for liquor law violations are Indian, though Indians make up just 1 percent of all juveniles.",APW20000713.0010,1071,"The Coalition for Juvenile Justice report said 3 percent of juveniles arrested for liquor law violations are Indian, though Indians make up just 1 percent of all juveniles.","1195, 1243","1195, 1243",Indians make up just 1 percent of all juveniles.,Indians make up just 1 percent of all juveniles.,0,0.7190854
D0601A,APW20000713.0010,1244,"The coalition, a nonprofit group of state advisory boards created under a federal juvenile justice law, recommends expanding programs to fight Indian alcoholism, depression and gangs.",APW20000713.0010,1244,"The coalition, a nonprofit group of state advisory boards created under a federal juvenile justice law, recommends expanding programs to fight Indian alcoholism, depression and gangs.","1280, 1346","1280, 1346",state advisory boards created under a federal juvenile justice law,state advisory boards created under a federal juvenile justice law,0,0.70947945
D0601A,APW20000713.0010,1244,"The coalition, a nonprofit group of state advisory boards created under a federal juvenile justice law, recommends expanding programs to fight Indian alcoholism, depression and gangs.",APW20000713.0010,1244,"The coalition, a nonprofit group of state advisory boards created under a federal juvenile justice law, recommends expanding programs to fight Indian alcoholism, depression and gangs.","1244, 1257;1348, 1427","1244, 1257;1348, 1427","The coalition...recommends expanding programs to fight Indian alcoholism, depression and gangs.","The coalition...recommends expanding programs to fight Indian alcoholism, depression and gangs.",0,0.73543096
D0601A,APW20000713.0010,1428,"''In states with significant American Indian communities, American Indian youth are found far too frequently in the back of squad cars, rather than in the front of classrooms,'' the report said.",APW20000713.0010,1428,"''In states with significant American Indian communities, American Indian youth are found far too frequently in the back of squad cars, rather than in the front of classrooms,'' the report said.","1486, 1562","1486, 1562",American Indian youth are found far too frequently in the back of squad cars,American Indian youth are found far too frequently in the back of squad cars,0,0.72607005
D0601A,APW20000713.0010,1428,"''In states with significant American Indian communities, American Indian youth are found far too frequently in the back of squad cars, rather than in the front of classrooms,'' the report said.",APW20000713.0010,1428,"''In states with significant American Indian communities, American Indian youth are found far too frequently in the back of squad cars, rather than in the front of classrooms,'' the report said.","1606, 1622","1606, 1622",the report said.,the report said.,0,0.50309896
D0601A,APW20000713.0010,1428,"''In states with significant American Indian communities, American Indian youth are found far too frequently in the back of squad cars, rather than in the front of classrooms,'' the report said.",APW20000713.0010,1623,"Juvenile crime is one strand in the web of social problems facing urban and reservation Indian communities, the report said.","1731, 1747","1606, 1622",the report said.,the report said.,0,0.50309896
D0601A,APW20000713.0010,1428,"''In states with significant American Indian communities, American Indian youth are found far too frequently in the back of squad cars, rather than in the front of classrooms,'' the report said.",APW20000713.0010,3454,"Tribal programs, which must rely on federal funding, are too often shortchanged, the report said.","3535, 3551","1606, 1622",the report said.,the report said.,0,0.50309896
D0601A,APW20000713.0010,1428,"''In states with significant American Indian communities, American Indian youth are found far too frequently in the back of squad cars, rather than in the front of classrooms,'' the report said.",NYT19990214.0127,693,"A full 60 percent of the perpetrators of violent crimes against Indians were whites, according to the victims, while 29 percent of the offenders were other Indians and 10 percent were described as black, the report said.","897, 913","1606, 1622",the report said.,the report said.,0,0.50309896
D0601A,APW20000713.0010,1623,"Juvenile crime is one strand in the web of social problems facing urban and reservation Indian communities, the report said.",APW20000713.0010,1623,"Juvenile crime is one strand in the web of social problems facing urban and reservation Indian communities, the report said.","1623, 1681","1623, 1681",Juvenile crime is one strand in the web of social problems,Juvenile crime is one strand in the web of social problems,0,0.71720344
D0601A,APW20000713.0010,1623,"Juvenile crime is one strand in the web of social problems facing urban and reservation Indian communities, the report said.",APW20000713.0010,1623,"Juvenile crime is one strand in the web of social problems facing urban and reservation Indian communities, the report said.","1666, 1729","1666, 1729",social problems facing urban and reservation Indian communities,social problems facing urban and reservation Indian communities,0,0.71148115
D0601A,APW20000713.0010,1623,"Juvenile crime is one strand in the web of social problems facing urban and reservation Indian communities, the report said.",APW20000713.0010,1428,"''In states with significant American Indian communities, American Indian youth are found far too frequently in the back of squad cars, rather than in the front of classrooms,'' the report said.","1606, 1622","1731, 1747",the report said.,the report said.,0,0.50309896
D0601A,APW20000713.0010,1623,"Juvenile crime is one strand in the web of social problems facing urban and reservation Indian communities, the report said.",APW20000713.0010,1623,"Juvenile crime is one strand in the web of social problems facing urban and reservation Indian communities, the report said.","1731, 1747","1731, 1747",the report said.,the report said.,0,0.50309896
D0601A,APW20000713.0010,1623,"Juvenile crime is one strand in the web of social problems facing urban and reservation Indian communities, the report said.",APW20000713.0010,3454,"Tribal programs, which must rely on federal funding, are too often shortchanged, the report said.","3535, 3551","1731, 1747",the report said.,the report said.,0,0.50309896
D0601A,APW20000713.0010,1623,"Juvenile crime is one strand in the web of social problems facing urban and reservation Indian communities, the report said.",NYT19990214.0127,693,"A full 60 percent of the perpetrators of violent crimes against Indians were whites, according to the victims, while 29 percent of the offenders were other Indians and 10 percent were described as black, the report said.","897, 913","1731, 1747",the report said.,the report said.,0,0.50309896
D0601A,APW20000713.0010,1748,High reservation unemployment is one factor.,APW19990707.0181,1755,"An estimated 50 percent of American Indians are unemployed, and at Pine Ridge the problem is even more chronic -- 73 percent of the people do not have jobs.","1755, 1813","1748, 1792",An estimated 50 percent of American Indians are unemployed,High reservation unemployment is one factor.,0,0.5016301
D0601A,APW20000713.0010,1748,High reservation unemployment is one factor.,APW20000713.0010,1748,High reservation unemployment is one factor.,"1748, 1792","1748, 1792",High reservation unemployment is one factor.,High reservation unemployment is one factor.,0,0.738584
D0601A,APW20000713.0010,1748,High reservation unemployment is one factor.,NYT19980612.0403,4074,Native Americans living on reservations that maintain 50 percent or more unemployment are exempt from the national five-year family limit on welfare benefits.,"4101, 4113;4119, 4159","1748, 1792",reservations...maintain 50 percent or more unemployment,High reservation unemployment is one factor.,0,0.5413124
D0601A,APW20000713.0010,1793,"''There are limited opportunities on the reservation, especially those in rural areas,'' said Kevin Shendoe, a member of New Mexico's Jemez Pueblo who started a group to help youths develop leadership skills.",APW20000713.0010,1793,"''There are limited opportunities on the reservation, especially those in rural areas,'' said Kevin Shendoe, a member of New Mexico's Jemez Pueblo who started a group to help youths develop leadership skills.","1794, 1845","1794, 1845",'There are limited opportunities on the reservation,'There are limited opportunities on the reservation,0,0.7276471
D0601A,APW20000713.0010,1793,"''There are limited opportunities on the reservation, especially those in rural areas,'' said Kevin Shendoe, a member of New Mexico's Jemez Pueblo who started a group to help youths develop leadership skills.",NYT20000228.0358,3408,``The reservation typically doesn't provide you with any real opportunities.'',"3408, 3484","1794, 1845",``The reservation typically doesn't provide you with any real opportunities.,'There are limited opportunities on the reservation,0,0.6558455
D0601A,APW20000713.0010,1793,"''There are limited opportunities on the reservation, especially those in rural areas,'' said Kevin Shendoe, a member of New Mexico's Jemez Pueblo who started a group to help youths develop leadership skills.",APW20000713.0010,1793,"''There are limited opportunities on the reservation, especially those in rural areas,'' said Kevin Shendoe, a member of New Mexico's Jemez Pueblo who started a group to help youths develop leadership skills.","1847, 1878;1882, 1900","1847, 1878;1882, 1900",especially those in rural areas...said Kevin Shendoe,especially those in rural areas...said Kevin Shendoe,0,0.7210738
D0601A,APW20000713.0010,1793,"''There are limited opportunities on the reservation, especially those in rural areas,'' said Kevin Shendoe, a member of New Mexico's Jemez Pueblo who started a group to help youths develop leadership skills.",APW20000713.0010,1793,"''There are limited opportunities on the reservation, especially those in rural areas,'' said Kevin Shendoe, a member of New Mexico's Jemez Pueblo who started a group to help youths develop leadership skills.","1914, 1939;1944, 2001","1914, 1939;1944, 2001",New Mexico's Jemez Pueblo...started a group to help youths develop leadership skills.,New Mexico's Jemez Pueblo...started a group to help youths develop leadership skills.,0,0.7367387
D0601A,APW20000713.0010,2002,"''Given that and the history of alcoholism and poverty, I think it all plays into students getting depressed and frustrated -- and in certain serious cases, violent.''",APW20000713.0010,2002,"''Given that and the history of alcoholism and poverty, I think it all plays into students getting depressed and frustrated -- and in certain serious cases, violent.''","2003, 2167","2003, 2167","'Given that and the history of alcoholism and poverty, I think it all plays into students getting depressed and frustrated -- and in certain serious cases, violent.","'Given that and the history of alcoholism and poverty, I think it all plays into students getting depressed and frustrated -- and in certain serious cases, violent.",0,0.7479413
D0601A,APW20000713.0010,2002,"''Given that and the history of alcoholism and poverty, I think it all plays into students getting depressed and frustrated -- and in certain serious cases, violent.''",APW20000801.0110,847,The judge is now weighing historical and economic factors to decide whether the jury's award should be increased.,"847, 863;873, 904","2003, 2167",The judge is now...historical and economic factors,"'Given that and the history of alcoholism and poverty, I think it all plays into students getting depressed and frustrated -- and in certain serious cases, violent.",0,0.54619044
D0601A,APW20000713.0010,2002,"''Given that and the history of alcoholism and poverty, I think it all plays into students getting depressed and frustrated -- and in certain serious cases, violent.''",NYT19980612.0403,4491,"Expensive problems that keep people out of work, such as drug and alcohol addiction, domestic violence, poor education and teen births, and lack of jobs, are more prevelent in Indian communities, he noted.","4491, 4643;4645, 4685","2003, 2167","Expensive problems that keep people out of work, such as drug and alcohol addiction, domestic violence, poor education and teen births, and lack of jobs...are more prevelent in Indian communities","'Given that and the history of alcoholism and poverty, I think it all plays into students getting depressed and frustrated -- and in certain serious cases, violent.",0,0.5134981
D0601A,APW20000713.0010,2002,"''Given that and the history of alcoholism and poverty, I think it all plays into students getting depressed and frustrated -- and in certain serious cases, violent.''",NYT19980812.0174,5112,"Neah Bay, like many other Native American communities, is struggling with unemployment rates often exceeding 50 percent, deep poverty and the problems of crime, drug and alcohol abuse and domestic violence.","5186, 5318","2003, 2167","unemployment rates often exceeding 50 percent, deep poverty and the problems of crime, drug and alcohol abuse and domestic violence.","'Given that and the history of alcoholism and poverty, I think it all plays into students getting depressed and frustrated -- and in certain serious cases, violent.",0,0.5582434
D0601A,APW20000713.0010,2170,"Another factor is abuse passed down from generation to generation, often starting with Indian children forced into government or religious boarding schools where tribal culture was suppressed and abuse and neglect were commonplace.",APW20000713.0010,2170,"Another factor is abuse passed down from generation to generation, often starting with Indian children forced into government or religious boarding schools where tribal culture was suppressed and abuse and neglect were commonplace.","2170, 2235","2170, 2235",Another factor is abuse passed down from generation to generation,Another factor is abuse passed down from generation to generation,0,0.7282776
D0601A,APW20000713.0010,2170,"Another factor is abuse passed down from generation to generation, often starting with Indian children forced into government or religious boarding schools where tribal culture was suppressed and abuse and neglect were commonplace.",APW20000713.0010,2170,"Another factor is abuse passed down from generation to generation, often starting with Indian children forced into government or religious boarding schools where tribal culture was suppressed and abuse and neglect were commonplace.","2237, 2272","2237, 2272",often starting with Indian children,often starting with Indian children,0,0.7084714
D0601A,APW20000713.0010,2170,"Another factor is abuse passed down from generation to generation, often starting with Indian children forced into government or religious boarding schools where tribal culture was suppressed and abuse and neglect were commonplace.",APW20000713.0010,2170,"Another factor is abuse passed down from generation to generation, often starting with Indian children forced into government or religious boarding schools where tribal culture was suppressed and abuse and neglect were commonplace.","2257, 2325","2257, 2325",Indian children forced into government or religious boarding schools,Indian children forced into government or religious boarding schools,0,0.7232258
D0601A,APW20000713.0010,2170,"Another factor is abuse passed down from generation to generation, often starting with Indian children forced into government or religious boarding schools where tribal culture was suppressed and abuse and neglect were commonplace.",APW20000713.0010,2170,"Another factor is abuse passed down from generation to generation, often starting with Indian children forced into government or religious boarding schools where tribal culture was suppressed and abuse and neglect were commonplace.","2299, 2325;2332, 2383","2299, 2325;2332, 2383",religious boarding schools...tribal culture was suppressed and abuse and neglect,religious boarding schools...tribal culture was suppressed and abuse and neglect,0,0.7243911
D0601A,APW20000713.0010,2170,"Another factor is abuse passed down from generation to generation, often starting with Indian children forced into government or religious boarding schools where tribal culture was suppressed and abuse and neglect were commonplace.",APW20000713.0010,2170,"Another factor is abuse passed down from generation to generation, often starting with Indian children forced into government or religious boarding schools where tribal culture was suppressed and abuse and neglect were commonplace.","2366, 2401","2299, 2325;2332, 2383",abuse and neglect were commonplace.,religious boarding schools...tribal culture was suppressed and abuse and neglect,0,0.5866636
D0601A,APW20000713.0010,2170,"Another factor is abuse passed down from generation to generation, often starting with Indian children forced into government or religious boarding schools where tribal culture was suppressed and abuse and neglect were commonplace.",APW20000713.0010,2402,"''Cultural oppression has taken a heavy toll on Native Americans for years,'' Newton said.","2404, 2476","2299, 2325;2332, 2383",Cultural oppression has taken a heavy toll on Native Americans for years,religious boarding schools...tribal culture was suppressed and abuse and neglect,0,0.5516037
D0601A,APW20000713.0010,2170,"Another factor is abuse passed down from generation to generation, often starting with Indian children forced into government or religious boarding schools where tribal culture was suppressed and abuse and neglect were commonplace.",APW20000713.0010,2170,"Another factor is abuse passed down from generation to generation, often starting with Indian children forced into government or religious boarding schools where tribal culture was suppressed and abuse and neglect were commonplace.","2366, 2401","2366, 2401",abuse and neglect were commonplace.,abuse and neglect were commonplace.,0,0.7219141
D0601A,APW20000713.0010,2402,"''Cultural oppression has taken a heavy toll on Native Americans for years,'' Newton said.",APW20000713.0010,2402,"''Cultural oppression has taken a heavy toll on Native Americans for years,'' Newton said.","2404, 2476","2404, 2476",Cultural oppression has taken a heavy toll on Native Americans for years,Cultural oppression has taken a heavy toll on Native Americans for years,0,0.7345478
D0601A,APW20000713.0010,2402,"''Cultural oppression has taken a heavy toll on Native Americans for years,'' Newton said.",APW20000713.0010,493,"''That's where children basically are left to feel responsible for their parents' own emotional needs,'' Newton said.","598, 610","2480, 2492",Newton said.,Newton said.,0,0.7126252
D0601A,APW20000713.0010,2402,"''Cultural oppression has taken a heavy toll on Native Americans for years,'' Newton said.",APW20000713.0010,2402,"''Cultural oppression has taken a heavy toll on Native Americans for years,'' Newton said.","2480, 2492","2480, 2492",Newton said.,Newton said.,0,0.7126252
D0601A,APW20000713.0010,2402,"''Cultural oppression has taken a heavy toll on Native Americans for years,'' Newton said.",APW20000713.0010,3804,"''It often seems like there's no funding available to help us,'' Newton said.","3869, 3881","2480, 2492",Newton said.,Newton said.,0,0.7126252
D0601A,APW20000713.0010,2493,''There's been a lack of parenting because of boarding schools.,APW20000713.0010,2493,''There's been a lack of parenting because of boarding schools.,"2495, 2556","2495, 2556",There's been a lack of parenting because of boarding schools.,There's been a lack of parenting because of boarding schools.,0,0.73075646
D0601A,APW20000713.0010,2557,Parents don't know how to be parents.,APW20000713.0010,2557,Parents don't know how to be parents.,"2557, 2594","2557, 2594",Parents don't know how to be parents.,Parents don't know how to be parents.,0,0.7279932
D0601A,APW20000713.0010,2557,Parents don't know how to be parents.,APW20000713.0010,2557,Parents don't know how to be parents.,"2557, 2564;2580, 2594","2557, 2564;2580, 2594",Parents...to be parents.,Parents...to be parents.,0,0.6913942
D0601A,APW20000713.0010,2599,"In society today, you're in between two cultures.",APW20000713.0010,2599,"In society today, you're in between two cultures.","2599, 2615;2617, 2648","2599, 2615;2617, 2648",In society today...you're in between two cultures.,In society today...you're in between two cultures.,0,0.71769214
D0601A,APW20000713.0010,2649,They lost their Indian culture and they're struggling with trying to figure out where they fit.'',APW20000713.0010,2649,They lost their Indian culture and they're struggling with trying to figure out where they fit.'',"2649, 2679","2649, 2679",They lost their Indian culture,They lost their Indian culture,0,0.69583195
D0601A,APW20000713.0010,2649,They lost their Indian culture and they're struggling with trying to figure out where they fit.'',APW20000713.0010,2649,They lost their Indian culture and they're struggling with trying to figure out where they fit.'',"2684, 2744","2684, 2744",they're struggling with trying to figure out where they fit.,they're struggling with trying to figure out where they fit.,0,0.72575945
D0601A,APW20000713.0010,2747,"Indians have some of the worst health care and highest death rates from alcoholism, diabetes, accidents and suicide in the nation.",APW20000202.0083,2272,Reservations are home to some of the gravest poverty and worst health care in the country.,"2272, 2362","2747, 2877",Reservations are home to some of the gravest poverty and worst health care in the country.,"Indians have some of the worst health care and highest death rates from alcoholism, diabetes, accidents and suicide in the nation.",0,0.6189955
D0601A,APW20000713.0010,2747,"Indians have some of the worst health care and highest death rates from alcoholism, diabetes, accidents and suicide in the nation.",APW20000713.0010,155,"They are children without a childhood, being sucked into the vortex of drinking and despair that destroys too many people on Colorado's remote Southern Ute Indian reservation.","226, 246;252, 330","2747, 2877",drinking and despair...destroys too many people on Colorado's remote Southern Ute Indian reservation.,"Indians have some of the worst health care and highest death rates from alcoholism, diabetes, accidents and suicide in the nation.",0,0.55684495
D0601A,APW20000713.0010,2747,"Indians have some of the worst health care and highest death rates from alcoholism, diabetes, accidents and suicide in the nation.",APW20000713.0010,2747,"Indians have some of the worst health care and highest death rates from alcoholism, diabetes, accidents and suicide in the nation.","2747, 2877","2747, 2877","Indians have some of the worst health care and highest death rates from alcoholism, diabetes, accidents and suicide in the nation.","Indians have some of the worst health care and highest death rates from alcoholism, diabetes, accidents and suicide in the nation.",0,0.7564292
D0601A,APW20000713.0010,2747,"Indians have some of the worst health care and highest death rates from alcoholism, diabetes, accidents and suicide in the nation.",NYT20000228.0358,3139,"Over all, the rate of substance abuse among Native American adults is over 20 percent nationwide.","3139, 3143;3149, 3236","2747, 2877",Over...the rate of substance abuse among Native American adults is over 20 percent nationwide.,"Indians have some of the worst health care and highest death rates from alcoholism, diabetes, accidents and suicide in the nation.",0,0.528748
D0601A,APW20000713.0010,2878,"That means many young Indians are repeatedly traumatized by deaths of friends and relatives, said Sandi Ernst, a psychologist who ran the White Mountain Apache Tribe's child mental health programs from 1993 to 1999.",APW20000713.0010,2878,"That means many young Indians are repeatedly traumatized by deaths of friends and relatives, said Sandi Ernst, a psychologist who ran the White Mountain Apache Tribe's child mental health programs from 1993 to 1999.","2878, 2969","2878, 2969",That means many young Indians are repeatedly traumatized by deaths of friends and relatives,That means many young Indians are repeatedly traumatized by deaths of friends and relatives,0,0.7331784
D0601A,APW20000713.0010,2878,"That means many young Indians are repeatedly traumatized by deaths of friends and relatives, said Sandi Ernst, a psychologist who ran the White Mountain Apache Tribe's child mental health programs from 1993 to 1999.",APW20000713.0010,2878,"That means many young Indians are repeatedly traumatized by deaths of friends and relatives, said Sandi Ernst, a psychologist who ran the White Mountain Apache Tribe's child mental health programs from 1993 to 1999.","2878, 2882;2971, 2987","2878, 2882;2971, 2987",That...said Sandi Ernst,That...said Sandi Ernst,0,0.64454085
