topic,summaryFile,scuSentCharIdx,scuSentence,documentFile,docSentCharIdx,docSentText,docSpanOffsets,summarySpanOffsets,docSpanText,summarySpanText,Quality,pred_prob
D0629B,APW19990330.0202,611,"Melissa showed up Friday and spread rapidly around the world on Monday like a malicious chain letter, causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.",APW19990611.0152,1565,It also contaminates a computer's e-mail program and sends a copy of itself as a reply to any incoming e-mail.,"1565, 1567;1573, 1613","611, 618;713, 834",It...contaminates a computer's e-mail program,Melissa...causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.,0,0.568339
D0629B,APW19990330.0202,611,"Melissa showed up Friday and spread rapidly around the world on Monday like a malicious chain letter, causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.",APW19990611.0152,2973,"Worm.Explore.Zip is the third major bug to sweep across the Internet since late March, when the Melissa virus overwhelmed systems with floods of e-mail.","3065, 3125","611, 618;713, 834",the Melissa virus overwhelmed systems with floods of e-mail.,Melissa...causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.,0,0.7141797
D0629B,APW19990330.0202,611,"Melissa showed up Friday and spread rapidly around the world on Monday like a malicious chain letter, causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.",APW19990611.0152,3842,"At Lucent Technologies, which makes telecommunications equipment, strange messages began appearing on computers on Thursday morning, said spokesman John Skalko, who inadvertently activated Worm.Explore.Zip on his computer.","3842, 3864;3908, 3973","611, 618;713, 834",At Lucent Technologies...strange messages began appearing on computers on Thursday morning,Melissa...causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.,0,0.5816895
D0629B,APW19990330.0202,611,"Melissa showed up Friday and spread rapidly around the world on Monday like a malicious chain letter, causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.",APW19990614.0088,1544,"``It only takes one opening, one infected computer within a company, to rapidly spread within that company,'' said Zajicek.","1573, 1611;1613, 1650","611, 618;713, 834",one infected computer within a company...to rapidly spread within that company,Melissa...causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.,0,0.50643265
D0629B,APW19990330.0202,611,"Melissa showed up Friday and spread rapidly around the world on Monday like a malicious chain letter, causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.",NYT19990224.0110,954,"Happy99 is not, apparently, destructive, but it has certainly created a ruckus on some mailing lists to which I belong.","999, 1054","611, 618;713, 834",it has certainly created a ruckus on some mailing lists,Melissa...causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.,0,0.5945841
D0629B,APW19990330.0202,611,"Melissa showed up Friday and spread rapidly around the world on Monday like a malicious chain letter, causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.",NYT19990331.0219,1295,"It is not destructive, except to the extent that it clogs e-mail systems and forces system administrators to spend most of their time cleansing the virus from their computers.","1344, 1470","611, 618;713, 834",it clogs e-mail systems and forces system administrators to spend most of their time cleansing the virus from their computers.,Melissa...causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.,0,0.57854366
D0629B,APW19990330.0202,611,"Melissa showed up Friday and spread rapidly around the world on Monday like a malicious chain letter, causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.",NYT19990331.0219,1821,"It can also travel via diskettes and downloaded files, but electronic mail is an exquisitely more efficient carrier, given the millions of e-mail messages that traverse computer networks every day.","1880, 1895;1938, 1975","611, 618;713, 834",electronic mail...given the millions of e-mail messages,Melissa...causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.,0,0.51013285
D0629B,APW19990330.0202,611,"Melissa showed up Friday and spread rapidly around the world on Monday like a malicious chain letter, causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.",NYT19990609.0213,1742,"Steven Trilling, director of research for Symantec's Antivirus Research Center, said his center had more than 3,000 messages from people submitting the virus.","1742, 1757;1822, 1878","611, 618;713, 834","Steven Trilling...said his center had more than 3,000 messages from people",Melissa...causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.,0,0.54035354
D0629B,APW19990330.0202,611,"Melissa showed up Friday and spread rapidly around the world on Monday like a malicious chain letter, causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.",NYT19991216.0001,1528,Some can mail themselves to your friends and associates by commandeering your e-mail address book.,"1528, 1583","611, 618;713, 834",Some can mail themselves to your friends and associates,Melissa...causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.,0,0.59055895
D0629B,APW19990330.0202,611,"Melissa showed up Friday and spread rapidly around the world on Monday like a malicious chain letter, causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.",NYT19991216.0001,6390,"Gates is one of the most generous philanthropists of our time, but he does not pay people to clog the Internet with inane e-mail messages that replicate like computer viruses.","6473, 6527","611, 618;713, 834",people to clog the Internet with inane e-mail messages,Melissa...causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.,0,0.5552413
D0629B,APW19990330.0202,835,"While there have been no reports of permanent damage from the virus, it disrupted the operations of thousands of companies and government agencies whose employees were temporarily unable to communicate by e-mail.",APW19990330.0202,835,"While there have been no reports of permanent damage from the virus, it disrupted the operations of thousands of companies and government agencies whose employees were temporarily unable to communicate by e-mail.","841, 902","841, 902",there have been no reports of permanent damage from the virus,there have been no reports of permanent damage from the virus,0,0.7251574
D0629B,APW19990330.0202,835,"While there have been no reports of permanent damage from the virus, it disrupted the operations of thousands of companies and government agencies whose employees were temporarily unable to communicate by e-mail.",APW19990330.0202,835,"While there have been no reports of permanent damage from the virus, it disrupted the operations of thousands of companies and government agencies whose employees were temporarily unable to communicate by e-mail.","904, 981","904, 981",it disrupted the operations of thousands of companies and government agencies,it disrupted the operations of thousands of companies and government agencies,0,0.7309125
D0629B,APW19990330.0202,835,"While there have been no reports of permanent damage from the virus, it disrupted the operations of thousands of companies and government agencies whose employees were temporarily unable to communicate by e-mail.",APW19990330.0202,835,"While there have been no reports of permanent damage from the virus, it disrupted the operations of thousands of companies and government agencies whose employees were temporarily unable to communicate by e-mail.","948, 981;998, 1047","904, 981",companies and government agencies...were temporarily unable to communicate by e-mail.,it disrupted the operations of thousands of companies and government agencies,0,0.5402366
D0629B,APW19990330.0202,835,"While there have been no reports of permanent damage from the virus, it disrupted the operations of thousands of companies and government agencies whose employees were temporarily unable to communicate by e-mail.",APW19990330.0202,835,"While there have been no reports of permanent damage from the virus, it disrupted the operations of thousands of companies and government agencies whose employees were temporarily unable to communicate by e-mail.","948, 981;998, 1047","948, 981;998, 1047",companies and government agencies...were temporarily unable to communicate by e-mail.,companies and government agencies...were temporarily unable to communicate by e-mail.,0,0.75472045
D0629B,APW19990330.0202,1048,"The virus arrives to its victims disguised as an e-mail from a friend, with a note in the subject line saying that an important document is attached.",APW19990330.0202,1048,"The virus arrives to its victims disguised as an e-mail from a friend, with a note in the subject line saying that an important document is attached.","1048, 1080","1048, 1080",The virus arrives to its victims,The virus arrives to its victims,0,0.7216616
D0629B,APW19990330.0202,1048,"The virus arrives to its victims disguised as an e-mail from a friend, with a note in the subject line saying that an important document is attached.",NYT19991216.0001,6566,As a home computer user you are far more likely to be the recipient of a virus hoax than you are to be the recipient of a virus.,"6655, 6694","1048, 1080",you are to be the recipient of a virus.,The virus arrives to its victims,0,0.54614633
D0629B,APW19990330.0202,1048,"The virus arrives to its victims disguised as an e-mail from a friend, with a note in the subject line saying that an important document is attached.",APW19990330.0202,1048,"The virus arrives to its victims disguised as an e-mail from a friend, with a note in the subject line saying that an important document is attached.","1069, 1117","1069, 1117",its victims disguised as an e-mail from a friend,its victims disguised as an e-mail from a friend,0,0.71236986
D0629B,APW19990330.0202,1048,"The virus arrives to its victims disguised as an e-mail from a friend, with a note in the subject line saying that an important document is attached.",APW19990614.0088,486,"As the epidemic first picked up steam last week, infecting tens of thousands of computers at major corporations, the primary mode of transmission had seemed to be a friendly e-mail that tricks the recipient into opening a contaminated file.","599, 631;643, 726","1069, 1117",the primary mode of transmission...to be a friendly e-mail that tricks the recipient into opening a contaminated file.,its victims disguised as an e-mail from a friend,0,0.5271576
D0629B,APW19990330.0202,1048,"The virus arrives to its victims disguised as an e-mail from a friend, with a note in the subject line saying that an important document is attached.",APW19990614.0088,3461,The virus arrives in a person's e-mail box as a timely reply from an acquaintance.,"3461, 3543","1069, 1117",The virus arrives in a person's e-mail box as a timely reply from an acquaintance.,its victims disguised as an e-mail from a friend,0,0.60168177
D0629B,APW19990330.0202,1048,"The virus arrives to its victims disguised as an e-mail from a friend, with a note in the subject line saying that an important document is attached.",APW19990330.0202,1048,"The virus arrives to its victims disguised as an e-mail from a friend, with a note in the subject line saying that an important document is attached.","1124, 1197","1124, 1197",a note in the subject line saying that an important document is attached.,a note in the subject line saying that an important document is attached.,0,0.7394027
D0629B,APW19990330.0202,1048,"The virus arrives to its victims disguised as an e-mail from a friend, with a note in the subject line saying that an important document is attached.",NYT19990331.0219,3223,The recipients will receive a message with the subject line ``Important message from (your name)'' and the message ``Here is the document you asked for.,"3223, 3282","1124, 1197",The recipients will receive a message with the subject line,a note in the subject line saying that an important document is attached.,0,0.6476356
D0629B,APW19990330.0202,1198,The attachment is a document in Microsoft's Word format that lists Internet pornography sites.,APW19990330.0202,1198,The attachment is a document in Microsoft's Word format that lists Internet pornography sites.,"1198, 1253","1198, 1253",The attachment is a document in Microsoft's Word format,The attachment is a document in Microsoft's Word format,0,0.71963274
D0629B,APW19990330.0202,1198,The attachment is a document in Microsoft's Word format that lists Internet pornography sites.,NYT19990331.0219,2556,"Once in the computer it will infect any Word files that the owner opens or creates, and it will rifle through his or her Outlook address book and send a copy of itself, embedded in a Word document, to the first 50 people or groups on the list.","2707, 2723;2725, 2752","1198, 1253",a copy of itself...embedded in a Word document,The attachment is a document in Microsoft's Word format,0,0.5825312
D0629B,APW19990330.0202,1198,The attachment is a document in Microsoft's Word format that lists Internet pornography sites.,NYT19990331.0219,3410,An infected Word file is attached to the message.,"3410, 3459","1198, 1253",An infected Word file is attached to the message.,The attachment is a document in Microsoft's Word format,0,0.56895363
D0629B,APW19990330.0202,1198,The attachment is a document in Microsoft's Word format that lists Internet pornography sites.,NYT19990402.0334,1536,"People who read the document using Microsoft Word, the popular word-processing program made by Microsoft Corp., could infect their computers.","1536, 1542;1547, 1585","1198, 1253",People...read the document using Microsoft Word,The attachment is a document in Microsoft's Word format,0,0.53009564
D0629B,APW19990330.0202,1198,The attachment is a document in Microsoft's Word format that lists Internet pornography sites.,NYT19990402.0334,2590,"Last month, Smith shocked privacy advocates by finding a secret serial number, called a GUID, embedded in documents created by Microsoft Word.","2696, 2732","1198, 1253",documents created by Microsoft Word.,The attachment is a document in Microsoft's Word format,0,0.52950627
D0629B,APW19990330.0202,1198,The attachment is a document in Microsoft's Word format that lists Internet pornography sites.,APW19990330.0202,1198,The attachment is a document in Microsoft's Word format that lists Internet pornography sites.,"1198, 1253","1230, 1253;1259, 1292",The attachment is a document in Microsoft's Word format,Microsoft's Word format...lists Internet pornography sites.,0,0.53600115
D0629B,APW19990330.0202,1198,The attachment is a document in Microsoft's Word format that lists Internet pornography sites.,APW19990330.0202,1198,The attachment is a document in Microsoft's Word format that lists Internet pornography sites.,"1230, 1253;1259, 1292","1230, 1253;1259, 1292",Microsoft's Word format...lists Internet pornography sites.,Microsoft's Word format...lists Internet pornography sites.,0,0.7266223
D0629B,APW19990330.0202,1198,The attachment is a document in Microsoft's Word format that lists Internet pornography sites.,NYT19990402.0334,1340,"Disguised as a list of pornographic Internet sites and allegedly named after a stripper David Smith once knew, Melissa is a ``macro virus,'' a document with a malignant computer program built in.","1340, 1390","1230, 1253;1259, 1292",Disguised as a list of pornographic Internet sites,Microsoft's Word format...lists Internet pornography sites.,0,0.59337914
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",APW19990327.0116,0,"PITTSBURGH (AP) -- A new computer virus can allow documents to be e-mailed to other people without warning, a potential security breach that should worry businesses and governments, an expert at Carnegie Mellon University said Saturday.","16, 106","1298, 1396",-- A new computer virus can allow documents to be e-mailed to other people without warning,"the user opens that file, the virus digs into the user's address book and sends infected documents",0,0.59634954
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",APW19990327.0116,1398,"If a computer user opens an infected Word-format document, the virus propagates itself by reading the user's e-mail address book and sending an infected message to the first 50 entries, CERT said.","1457, 1466;1485, 1582","1298, 1396",the virus...by reading the user's e-mail address book and sending an infected message to the first 50 entries,"the user opens that file, the virus digs into the user's address book and sends infected documents",0,0.5723688
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",APW19990330.0202,611,"Melissa showed up Friday and spread rapidly around the world on Monday like a malicious chain letter, causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.","611, 618;713, 834","1298, 1396",Melissa...causing affected computers to fire off dozens of infected messages to friends and colleagues and swamping e-mail systems.,"the user opens that file, the virus digs into the user's address book and sends infected documents",0,0.50229514
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.","1298, 1396","1298, 1396","the user opens that file, the virus digs into the user's address book and sends infected documents","the user opens that file, the virus digs into the user's address book and sends infected documents",0,0.72476536
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.","1293, 1322;1324, 1367","1298, 1396",Once the user opens that file...the virus digs into the user's address book,"the user opens that file, the virus digs into the user's address book and sends infected documents",0,0.72039384
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.","1293, 1312;1324, 1333;1372, 1423","1298, 1396",Once the user opens...the virus...sends infected documents to the first 50 addresses.,"the user opens that file, the virus digs into the user's address book and sends infected documents",0,0.6087899
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",APW19990330.0202,2137,"A third virus, called ``Mad Cow Joke'' has also appeared, Schrader said, and works like Melissa, sending itself to 20 people in the victim's e-mail address book.","2195, 2203;2234, 2298","1298, 1396",Schrader...sending itself to 20 people in the victim's e-mail address book.,"the user opens that file, the virus digs into the user's address book and sends infected documents",0,0.57920915
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",APW19990424.0095,1872,"Unlike the recent ``Melissa'' scare, which automatically propagated via e-mail, this virus doesn't spread as quickly because it requires a person to launch an infected program file to contaminate a computer.","1902, 1907;1915, 1950","1298, 1396",scare...automatically propagated via e-mail,"the user opens that file, the virus digs into the user's address book and sends infected documents",0,0.50701785
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",APW19990611.0152,1565,It also contaminates a computer's e-mail program and sends a copy of itself as a reply to any incoming e-mail.,"1565, 1567;1618, 1675","1298, 1396",It...sends a copy of itself as a reply to any incoming e-mail.,"the user opens that file, the virus digs into the user's address book and sends infected documents",0,0.5441414
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",APW19990614.0088,3544,"It then invites the recipient to open an attached file that will unleash a two-pronged attack, sending a copy of itself to the address of any arriving e-mail and destroying files stored on a person's machine.","3560, 3637","1298, 1396",the recipient to open an attached file that will unleash a two-pronged attack,"the user opens that file, the virus digs into the user's address book and sends infected documents",0,0.542832
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",NYT19990609.0213,990,Melissa  HOW IT WORKS: Makes its way into computers as an e-mail attachment and then sends itself around the Internet using addresses found in a recipient's computerized address book.,"1095, 1173","1298, 1396",the Internet using addresses found in a recipient's computerized address book.,"the user opens that file, the virus digs into the user's address book and sends infected documents",0,0.5786882
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",NYT19991216.0001,1528,Some can mail themselves to your friends and associates by commandeering your e-mail address book.,"1528, 1532;1584, 1626","1298, 1396",Some...by commandeering your e-mail address book.,"the user opens that file, the virus digs into the user's address book and sends infected documents",0,0.5586675
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",XIE20000521.0064,757,"The ""NewLove Bug"", a modified type of ""Love Bug"", is using the same mechanism to spread itself by sending e-mails to persons in Microsoft Outlook and Outlook Express software's address book.","757, 773;807, 947","1298, 1396","The ""NewLove Bug...is using the same mechanism to spread itself by sending e-mails to persons in Microsoft Outlook and Outlook Express software's address book.","the user opens that file, the virus digs into the user's address book and sends infected documents",0,0.5991627
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",APW19990327.0116,1398,"If a computer user opens an infected Word-format document, the virus propagates itself by reading the user's e-mail address book and sending an infected message to the first 50 entries, CERT said.","1401, 1455","1293, 1322;1324, 1367",a computer user opens an infected Word-format document,Once the user opens that file...the virus digs into the user's address book,0,0.52950597
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",APW19990327.0116,1398,"If a computer user opens an infected Word-format document, the virus propagates itself by reading the user's e-mail address book and sending an infected message to the first 50 entries, CERT said.","1457, 1466;1485, 1582","1293, 1322;1324, 1367",the virus...by reading the user's e-mail address book and sending an infected message to the first 50 entries,Once the user opens that file...the virus digs into the user's address book,0,0.5292254
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.","1298, 1396","1293, 1322;1324, 1367","the user opens that file, the virus digs into the user's address book and sends infected documents",Once the user opens that file...the virus digs into the user's address book,0,0.6500516
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.","1293, 1322;1324, 1367","1293, 1322;1324, 1367",Once the user opens that file...the virus digs into the user's address book,Once the user opens that file...the virus digs into the user's address book,0,0.72181517
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",NYT19990609.0213,990,Melissa  HOW IT WORKS: Makes its way into computers as an e-mail attachment and then sends itself around the Internet using addresses found in a recipient's computerized address book.,"1095, 1173","1293, 1322;1324, 1367",the Internet using addresses found in a recipient's computerized address book.,Once the user opens that file...the virus digs into the user's address book,0,0.5310679
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",NYT19991216.0001,1528,Some can mail themselves to your friends and associates by commandeering your e-mail address book.,"1528, 1532;1584, 1626","1293, 1322;1324, 1367",Some...by commandeering your e-mail address book.,Once the user opens that file...the virus digs into the user's address book,0,0.54369885
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",XIE20000521.0064,757,"The ""NewLove Bug"", a modified type of ""Love Bug"", is using the same mechanism to spread itself by sending e-mails to persons in Microsoft Outlook and Outlook Express software's address book.","757, 773;807, 947","1293, 1322;1324, 1367","The ""NewLove Bug...is using the same mechanism to spread itself by sending e-mails to persons in Microsoft Outlook and Outlook Express software's address book.",Once the user opens that file...the virus digs into the user's address book,0,0.510005
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",APW19990327.0116,0,"PITTSBURGH (AP) -- A new computer virus can allow documents to be e-mailed to other people without warning, a potential security breach that should worry businesses and governments, an expert at Carnegie Mellon University said Saturday.","16, 106","1293, 1312;1324, 1333;1372, 1423",-- A new computer virus can allow documents to be e-mailed to other people without warning,Once the user opens...the virus...sends infected documents to the first 50 addresses.,0,0.55656683
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",APW19990327.0116,1398,"If a computer user opens an infected Word-format document, the virus propagates itself by reading the user's e-mail address book and sending an infected message to the first 50 entries, CERT said.","1457, 1466;1485, 1582","1293, 1312;1324, 1333;1372, 1423",the virus...by reading the user's e-mail address book and sending an infected message to the first 50 entries,Once the user opens...the virus...sends infected documents to the first 50 addresses.,0,0.6046373
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.","1298, 1396","1293, 1312;1324, 1333;1372, 1423","the user opens that file, the virus digs into the user's address book and sends infected documents",Once the user opens...the virus...sends infected documents to the first 50 addresses.,0,0.6075827
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.","1293, 1312;1324, 1333;1372, 1423","1293, 1312;1324, 1333;1372, 1423",Once the user opens...the virus...sends infected documents to the first 50 addresses.,Once the user opens...the virus...sends infected documents to the first 50 addresses.,0,0.7274629
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",APW19990424.0095,1872,"Unlike the recent ``Melissa'' scare, which automatically propagated via e-mail, this virus doesn't spread as quickly because it requires a person to launch an infected program file to contaminate a computer.","1902, 1907;1915, 1950","1293, 1312;1324, 1333;1372, 1423",scare...automatically propagated via e-mail,Once the user opens...the virus...sends infected documents to the first 50 addresses.,0,0.50770223
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",NYT19990331.0219,2800,"If the victim is unfortunate enough to open or create a sensitive file using Word 97 when Melissa kicks in, it will surreptitiously send that file, infected with the virus, to those 50 addresses.","2906, 2984","1293, 1312;1324, 1333;1372, 1423",", it will surreptitiously send that file, infected with the virus, to those 50",Once the user opens...the virus...sends infected documents to the first 50 addresses.,0,0.58005744
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",NYT19990402.0334,1678,"If the infected machine had a copy of Microsoft's Outlook e-mail program, Melissa would send a copy of itself to the first 50 people in the Outlook address book.","1750, 1839","1293, 1312;1324, 1333;1372, 1423",", Melissa would send a copy of itself to the first 50 people in the Outlook address book.",Once the user opens...the virus...sends infected documents to the first 50 addresses.,0,0.590191
D0629B,APW19990330.0202,1293,"Once the user opens that file, the virus digs into the user's address book and sends infected documents to the first 50 addresses.",NYT19991216.0001,6025,"nn  Now, copy this article and send it immediately to the first 50 people in your address book, and tell them all to do the same.","6025, 6032;6056, 6119","1293, 1312;1324, 1333;1372, 1423",nn  Now...send it immediately to the first 50 people in your address book,Once the user opens...the virus...sends infected documents to the first 50 addresses.,0,0.61897165
D0629B,APW19990330.0202,1424,"One of the variations that appeared Tuesday -- carrying the name Melissa.A -- leaves the subject line blank, a change that can foil electronic filters that are designed to detect and delete the original message, said Dan Schrader, director of product marketing for Trend Micro Inc., an anti-virus company in Cupertino, Calif.  Another variant, ``Papa,'' appeared Monday afternoon.",APW19990330.0202,1424,"One of the variations that appeared Tuesday -- carrying the name Melissa.A -- leaves the subject line blank, a change that can foil electronic filters that are designed to detect and delete the original message, said Dan Schrader, director of product marketing for Trend Micro Inc., an anti-virus company in Cupertino, Calif.  Another variant, ``Papa,'' appeared Monday afternoon.","1778, 1804","1778, 1804",appeared Monday afternoon.,appeared Monday afternoon.,0,0.7291766
D0629B,APW19990330.0202,1424,"One of the variations that appeared Tuesday -- carrying the name Melissa.A -- leaves the subject line blank, a change that can foil electronic filters that are designed to detect and delete the original message, said Dan Schrader, director of product marketing for Trend Micro Inc., an anti-virus company in Cupertino, Calif.  Another variant, ``Papa,'' appeared Monday afternoon.",APW19990330.0202,1424,"One of the variations that appeared Tuesday -- carrying the name Melissa.A -- leaves the subject line blank, a change that can foil electronic filters that are designed to detect and delete the original message, said Dan Schrader, director of product marketing for Trend Micro Inc., an anti-virus company in Cupertino, Calif.  Another variant, ``Papa,'' appeared Monday afternoon.","1424, 1445;1471, 1488","1424, 1445;1471, 1488",One of the variations...carrying the name,One of the variations...carrying the name,0,0.7005701
D0629B,APW19990330.0202,1424,"One of the variations that appeared Tuesday -- carrying the name Melissa.A -- leaves the subject line blank, a change that can foil electronic filters that are designed to detect and delete the original message, said Dan Schrader, director of product marketing for Trend Micro Inc., an anti-virus company in Cupertino, Calif.  Another variant, ``Papa,'' appeared Monday afternoon.",APW19990330.0202,1424,"One of the variations that appeared Tuesday -- carrying the name Melissa.A -- leaves the subject line blank, a change that can foil electronic filters that are designed to detect and delete the original message, said Dan Schrader, director of product marketing for Trend Micro Inc., an anti-virus company in Cupertino, Calif.  Another variant, ``Papa,'' appeared Monday afternoon.","1424, 1445;1502, 1531","1424, 1445;1502, 1531",One of the variations...leaves the subject line blank,One of the variations...leaves the subject line blank,0,0.72301424
D0629B,APW19990330.0202,1424,"One of the variations that appeared Tuesday -- carrying the name Melissa.A -- leaves the subject line blank, a change that can foil electronic filters that are designed to detect and delete the original message, said Dan Schrader, director of product marketing for Trend Micro Inc., an anti-virus company in Cupertino, Calif.  Another variant, ``Papa,'' appeared Monday afternoon.",APW19990330.0202,1424,"One of the variations that appeared Tuesday -- carrying the name Melissa.A -- leaves the subject line blank, a change that can foil electronic filters that are designed to detect and delete the original message, said Dan Schrader, director of product marketing for Trend Micro Inc., an anti-virus company in Cupertino, Calif.  Another variant, ``Papa,'' appeared Monday afternoon.","1531, 1541;1547, 1634","1531, 1541;1547, 1634",", a change...can foil electronic filters that are designed to detect and delete the original message",", a change...can foil electronic filters that are designed to detect and delete the original message",0,0.72185135
D0629B,APW19990330.0202,1424,"One of the variations that appeared Tuesday -- carrying the name Melissa.A -- leaves the subject line blank, a change that can foil electronic filters that are designed to detect and delete the original message, said Dan Schrader, director of product marketing for Trend Micro Inc., an anti-virus company in Cupertino, Calif.  Another variant, ``Papa,'' appeared Monday afternoon.",APW19990330.0202,1424,"One of the variations that appeared Tuesday -- carrying the name Melissa.A -- leaves the subject line blank, a change that can foil electronic filters that are designed to detect and delete the original message, said Dan Schrader, director of product marketing for Trend Micro Inc., an anti-virus company in Cupertino, Calif.  Another variant, ``Papa,'' appeared Monday afternoon.","1424, 1445;1636, 1653","1424, 1445;1636, 1653",One of the variations...said Dan Schrader,One of the variations...said Dan Schrader,0,0.7033058
D0629B,APW19990330.0202,1424,"One of the variations that appeared Tuesday -- carrying the name Melissa.A -- leaves the subject line blank, a change that can foil electronic filters that are designed to detect and delete the original message, said Dan Schrader, director of product marketing for Trend Micro Inc., an anti-virus company in Cupertino, Calif.  Another variant, ``Papa,'' appeared Monday afternoon.",APW19990614.0088,2998,"``It happened here to our chief operating officer, who was running anti-virus software, practicing safe computing,'' said Dan Schrader, vice president of new technology at Trend Micro, noting that the executive had forgotten about a single link he'd established months ago to share his files with another worker.","3115, 3132","1424, 1445;1636, 1653",said Dan Schrader,One of the variations...said Dan Schrader,0,0.6213664
