topic,summaryFile,scuSentCharIdx,scuSentence,documentFile,docSentCharIdx,docSentText,docSpanOffsets,summarySpanOffsets,docSpanText,summarySpanText,Quality,pred_prob
D0602B,NYT19980922.0343,633,"_ A survey of youngsters at four Massachusetts middle schools, published this spring in the journal Pediatrics, found that 2.6 percent of girls were users, barely behind the 2.8 percent rate for boys.",NYT19980922.0343,633,"_ A survey of youngsters at four Massachusetts middle schools, published this spring in the journal Pediatrics, found that 2.6 percent of girls were users, barely behind the 2.8 percent rate for boys.","635, 694;745, 833","635, 694;696, 743","A survey of youngsters at four Massachusetts middle schools...found that 2.6 percent of girls were users, barely behind the 2.8 percent rate for boys.",A survey of youngsters at four Massachusetts middle schools...published this spring in the journal Pediatrics,0,0.63098043
D0602B,NYT19980922.0343,633,"_ A survey of youngsters at four Massachusetts middle schools, published this spring in the journal Pediatrics, found that 2.6 percent of girls were users, barely behind the 2.8 percent rate for boys.",NYT19990126.0018,2771,A study published in May by the journal Pediatrics found that nearly 3 percent of boys and girls at four Massachusetts middle schools were using anabolic steroids to build bigger bodies for sports.,"2771, 2810","635, 694;696, 743",A study published in May by the journal,A survey of youngsters at four Massachusetts middle schools...published this spring in the journal Pediatrics,0,0.6023909
D0602B,NYT19980922.0343,633,"_ A survey of youngsters at four Massachusetts middle schools, published this spring in the journal Pediatrics, found that 2.6 percent of girls were users, barely behind the 2.8 percent rate for boys.",NYT19990126.0018,2771,A study published in May by the journal Pediatrics found that nearly 3 percent of boys and girls at four Massachusetts middle schools were using anabolic steroids to build bigger bodies for sports.,"2771, 2968","635, 694;696, 743",A study published in May by the journal Pediatrics found that nearly 3 percent of boys and girls at four Massachusetts middle schools were using anabolic steroids to build bigger bodies for sports.,A survey of youngsters at four Massachusetts middle schools...published this spring in the journal Pediatrics,0,0.6968871
D0602B,NYT19980922.0343,633,"_ A survey of youngsters at four Massachusetts middle schools, published this spring in the journal Pediatrics, found that 2.6 percent of girls were users, barely behind the 2.8 percent rate for boys.",NYT19980812.0155,7784,"A recent survey of 965 pupils in Massachusetts middle schools found that 2.7 percent admitted to using anabolic steroids, with the percentages almost the same for girls as for boys.","7784, 7965","635, 694;745, 833","A recent survey of 965 pupils in Massachusetts middle schools found that 2.7 percent admitted to using anabolic steroids, with the percentages almost the same for girls as for boys.","A survey of youngsters at four Massachusetts middle schools...found that 2.6 percent of girls were users, barely behind the 2.8 percent rate for boys.",0,0.587246
D0602B,NYT19980922.0343,633,"_ A survey of youngsters at four Massachusetts middle schools, published this spring in the journal Pediatrics, found that 2.6 percent of girls were users, barely behind the 2.8 percent rate for boys.",NYT19980922.0343,633,"_ A survey of youngsters at four Massachusetts middle schools, published this spring in the journal Pediatrics, found that 2.6 percent of girls were users, barely behind the 2.8 percent rate for boys.","635, 694;696, 743","635, 694;745, 833",A survey of youngsters at four Massachusetts middle schools...published this spring in the journal Pediatrics,"A survey of youngsters at four Massachusetts middle schools...found that 2.6 percent of girls were users, barely behind the 2.8 percent rate for boys.",0,0.6635908
D0602B,NYT19980922.0343,633,"_ A survey of youngsters at four Massachusetts middle schools, published this spring in the journal Pediatrics, found that 2.6 percent of girls were users, barely behind the 2.8 percent rate for boys.",NYT19980922.0343,633,"_ A survey of youngsters at four Massachusetts middle schools, published this spring in the journal Pediatrics, found that 2.6 percent of girls were users, barely behind the 2.8 percent rate for boys.","635, 694;745, 833","635, 694;745, 833","A survey of youngsters at four Massachusetts middle schools...found that 2.6 percent of girls were users, barely behind the 2.8 percent rate for boys.","A survey of youngsters at four Massachusetts middle schools...found that 2.6 percent of girls were users, barely behind the 2.8 percent rate for boys.",0,0.740685
D0602B,NYT19980922.0343,633,"_ A survey of youngsters at four Massachusetts middle schools, published this spring in the journal Pediatrics, found that 2.6 percent of girls were users, barely behind the 2.8 percent rate for boys.",NYT19990126.0018,2771,A study published in May by the journal Pediatrics found that nearly 3 percent of boys and girls at four Massachusetts middle schools were using anabolic steroids to build bigger bodies for sports.,"2771, 2968","635, 694;745, 833",A study published in May by the journal Pediatrics found that nearly 3 percent of boys and girls at four Massachusetts middle schools were using anabolic steroids to build bigger bodies for sports.,"A survey of youngsters at four Massachusetts middle schools...found that 2.6 percent of girls were users, barely behind the 2.8 percent rate for boys.",0,0.5757073
D0602B,NYT19980922.0343,633,"_ A survey of youngsters at four Massachusetts middle schools, published this spring in the journal Pediatrics, found that 2.6 percent of girls were users, barely behind the 2.8 percent rate for boys.",NYT19990126.0018,2771,A study published in May by the journal Pediatrics found that nearly 3 percent of boys and girls at four Massachusetts middle schools were using anabolic steroids to build bigger bodies for sports.,"2833, 2968","635, 694;745, 833",nearly 3 percent of boys and girls at four Massachusetts middle schools were using anabolic steroids to build bigger bodies for sports.,"A survey of youngsters at four Massachusetts middle schools...found that 2.6 percent of girls were users, barely behind the 2.8 percent rate for boys.",0,0.54764843
D0602B,NYT19980922.0343,834,"_ In his book, ``The Steroids Game,'' Penn State professor Charles Yesalis estimates the use of steroids among female college athletes at 5 percent in swimming, 6 percent in basketball and 10 percent in track and field.",NYT19980922.0343,834,"_ In his book, ``The Steroids Game,'' Penn State professor Charles Yesalis estimates the use of steroids among female college athletes at 5 percent in swimming, 6 percent in basketball and 10 percent in track and field.","836, 847;849, 850;872, 993","836, 847;849, 850;872, 993",In his book...`...Penn State professor Charles Yesalis estimates the use of steroids among female college athletes at 5 percent in swimming,In his book...`...Penn State professor Charles Yesalis estimates the use of steroids among female college athletes at 5 percent in swimming,0,0.73133624
D0602B,NYT19980922.0343,1054,"``When there is increased competition and more at stake,'' Yesalis said, ``potential pro outlets and potential scholarships because of Title IX, you're going to see more people willing to cheat to gain an advantage over their opponent.",NYT19980922.0343,1054,"``When there is increased competition and more at stake,'' Yesalis said, ``potential pro outlets and potential scholarships because of Title IX, you're going to see more people willing to cheat to gain an advantage over their opponent.","1061, 1109","1061, 1109",there is increased competition and more at stake,there is increased competition and more at stake,0,0.71479577
D0602B,NYT19980922.0343,1054,"``When there is increased competition and more at stake,'' Yesalis said, ``potential pro outlets and potential scholarships because of Title IX, you're going to see more people willing to cheat to gain an advantage over their opponent.",NYT19980922.0343,1054,"``When there is increased competition and more at stake,'' Yesalis said, ``potential pro outlets and potential scholarships because of Title IX, you're going to see more people willing to cheat to gain an advantage over their opponent.","1113, 1125;1128, 1197","1113, 1125;1128, 1197",Yesalis said...`potential pro outlets and potential scholarships because of Title IX,Yesalis said...`potential pro outlets and potential scholarships because of Title IX,0,0.7239346
D0602B,NYT19980922.0343,1054,"``When there is increased competition and more at stake,'' Yesalis said, ``potential pro outlets and potential scholarships because of Title IX, you're going to see more people willing to cheat to gain an advantage over their opponent.",NYT19980818.0449,5732,"``Wherever you have issues of injury recovery and athletes intent on maximizing their training, you're going to see this stuff.","5828, 5859","1199, 1289",you're going to see this stuff.,you're going to see more people willing to cheat to gain an advantage over their opponent.,0,0.5372209
D0602B,NYT19980922.0343,1054,"``When there is increased competition and more at stake,'' Yesalis said, ``potential pro outlets and potential scholarships because of Title IX, you're going to see more people willing to cheat to gain an advantage over their opponent.",NYT19980922.0343,1054,"``When there is increased competition and more at stake,'' Yesalis said, ``potential pro outlets and potential scholarships because of Title IX, you're going to see more people willing to cheat to gain an advantage over their opponent.","1199, 1289","1199, 1289",you're going to see more people willing to cheat to gain an advantage over their opponent.,you're going to see more people willing to cheat to gain an advantage over their opponent.,0,0.74107414
D0602B,NYT19980922.0343,1054,"``When there is increased competition and more at stake,'' Yesalis said, ``potential pro outlets and potential scholarships because of Title IX, you're going to see more people willing to cheat to gain an advantage over their opponent.",NYT20000906.0004,947,The withdrawal of the seven rowers appears to indicate that the implementation of blood-testing procedures for the first time at these Sydney Games is having some deterrent effect on athletes in endurance sports who may look to cheat by illicitly trying to increase their oxygen-carrying capacity.,"1139, 1158;1163, 1193","1199, 1289",in endurance sports...may look to cheat by illicitly,you're going to see more people willing to cheat to gain an advantage over their opponent.,0,0.5820639
D0602B,NYT19980922.0343,1290,"``You're seeing an increased number of parents, similar with teenage boys, that get carried away.",NYT19980922.0343,1290,"``You're seeing an increased number of parents, similar with teenage boys, that get carried away.","1291, 1363","1291, 1363","`You're seeing an increased number of parents, similar with teenage boys","`You're seeing an increased number of parents, similar with teenage boys",0,0.7270548
D0602B,NYT19980922.0343,1290,"``You're seeing an increased number of parents, similar with teenage boys, that get carried away.",NYT19980922.0343,1290,"``You're seeing an increased number of parents, similar with teenage boys, that get carried away.","1351, 1363;1370, 1387","1351, 1363;1370, 1387",teenage boys...get carried away.,teenage boys...get carried away.,0,0.69845504
D0602B,NYT19980922.0343,1388,"They don't provide their kids with a moral and ethical foundation, where they know there are certain boundaries you shall not cross in pursuit of victory.''",NYT19980922.0343,1388,"They don't provide their kids with a moral and ethical foundation, where they know there are certain boundaries you shall not cross in pursuit of victory.''","1388, 1453","1388, 1453",They don't provide their kids with a moral and ethical foundation,They don't provide their kids with a moral and ethical foundation,0,0.7270421
D0602B,NYT19980922.0343,1388,"They don't provide their kids with a moral and ethical foundation, where they know there are certain boundaries you shall not cross in pursuit of victory.''",NYT19980922.0343,1388,"They don't provide their kids with a moral and ethical foundation, where they know there are certain boundaries you shall not cross in pursuit of victory.''","1461, 1542","1461, 1542",they know there are certain boundaries you shall not cross in pursuit of victory.,they know there are certain boundaries you shall not cross in pursuit of victory.,0,0.7441995
D0602B,NYT19980922.0343,1545,"There is no mistaking the dangers of steroids for women, with documentation provided by recent trials involving trainers and coaches from the former East German sports empire.",NYT19980922.0343,1545,"There is no mistaking the dangers of steroids for women, with documentation provided by recent trials involving trainers and coaches from the former East German sports empire.","1545, 1620","1545, 1620","There is no mistaking the dangers of steroids for women, with documentation","There is no mistaking the dangers of steroids for women, with documentation",0,0.72936904
D0602B,NYT19980922.0343,1545,"There is no mistaking the dangers of steroids for women, with documentation provided by recent trials involving trainers and coaches from the former East German sports empire.",NYT19980922.0343,1545,"There is no mistaking the dangers of steroids for women, with documentation provided by recent trials involving trainers and coaches from the former East German sports empire.","1607, 1646","1607, 1646",documentation provided by recent trials,documentation provided by recent trials,0,0.6912305
D0602B,NYT19980922.0343,1545,"There is no mistaking the dangers of steroids for women, with documentation provided by recent trials involving trainers and coaches from the former East German sports empire.",APW19980818.0980,0,BERLIN (AP) _ Germany's second doping trial against former East German sports functionaries opened Tuesday with coaches and doctors confessing they systematically administered performance-enhancing drugs to female swimmers.,"0, 119","1633, 1720",BERLIN (AP) _ Germany's second doping trial against former East German sports functionaries opened Tuesday with coaches,recent trials involving trainers and coaches from the former East German sports empire.,0,0.56425524
D0602B,NYT19980922.0343,1545,"There is no mistaking the dangers of steroids for women, with documentation provided by recent trials involving trainers and coaches from the former East German sports empire.",NYT19980922.0343,1545,"There is no mistaking the dangers of steroids for women, with documentation provided by recent trials involving trainers and coaches from the former East German sports empire.","1633, 1720","1633, 1720",recent trials involving trainers and coaches from the former East German sports empire.,recent trials involving trainers and coaches from the former East German sports empire.,0,0.72471803
D0602B,NYT19980922.0343,1721,"Heidi Krieger, 1986 European shot put champion, was given mysterious blue pills that she thought were vitamins.",NYT19980922.0343,1721,"Heidi Krieger, 1986 European shot put champion, was given mysterious blue pills that she thought were vitamins.","1721, 1734;1769, 1832","1721, 1734;1769, 1832",Heidi Krieger...was given mysterious blue pills that she thought were vitamins.,Heidi Krieger...was given mysterious blue pills that she thought were vitamins.,0,0.73984456
D0602B,NYT19980922.0343,1721,"Heidi Krieger, 1986 European shot put champion, was given mysterious blue pills that she thought were vitamins.",NYT19990419.0069,3794,"(She does acknowledge that, while still living in East Germany in 1984, she briefly took ``some kind of drug'' that her trainer told her was vitamins, but stopped within a few weeks after her parents, both physicians, investigated and told her to stop.)","3795, 3943","1721, 1734;1769, 1832","She does acknowledge that, while still living in East Germany in 1984, she briefly took ``some kind of drug'' that her trainer told her was vitamins",Heidi Krieger...was given mysterious blue pills that she thought were vitamins.,0,0.6435785
D0602B,NYT19980922.0343,1833,She developed facial hair and a dramatically enlarged Adam's apple.,APW19980812.0878,412,"One had heavy facial hair that was either caused or worsened by taking anabolic steroids, they said.","412, 500","1833, 1900",One had heavy facial hair that was either caused or worsened by taking anabolic steroids,She developed facial hair and a dramatically enlarged Adam's apple.,0,0.63129115
D0602B,NYT19980922.0343,1833,She developed facial hair and a dramatically enlarged Adam's apple.,NYT19980922.0343,1833,She developed facial hair and a dramatically enlarged Adam's apple.,"1833, 1900","1833, 1900",She developed facial hair and a dramatically enlarged Adam's apple.,She developed facial hair and a dramatically enlarged Adam's apple.,0,0.7434216
D0602B,NYT19980922.0343,1833,She developed facial hair and a dramatically enlarged Adam's apple.,NYT19980922.0343,1833,She developed facial hair and a dramatically enlarged Adam's apple.,"1863, 1900","1833, 1900",a dramatically enlarged Adam's apple.,She developed facial hair and a dramatically enlarged Adam's apple.,0,0.71461344
D0602B,NYT19980922.0343,1833,She developed facial hair and a dramatically enlarged Adam's apple.,NYT19980922.0343,1833,She developed facial hair and a dramatically enlarged Adam's apple.,"1833, 1900","1863, 1900",She developed facial hair and a dramatically enlarged Adam's apple.,a dramatically enlarged Adam's apple.,0,0.62837964
D0602B,NYT19980922.0343,1833,She developed facial hair and a dramatically enlarged Adam's apple.,NYT19980922.0343,1833,She developed facial hair and a dramatically enlarged Adam's apple.,"1863, 1900","1863, 1900",a dramatically enlarged Adam's apple.,a dramatically enlarged Adam's apple.,0,0.71982276
D0602B,NYT19980922.0343,1901,Krieger recently announced plans to sue the coaches and trainers for allegedly force-feeding her steroids without her knowledge.,APW19980818.0980,2993,"The first trial, which began March 18, involves coaches and doctors from the former communist nation's showcase Dynamo Berlin swim team.","2993, 3009;3032, 3129","1901, 2029","The first trial,...involves coaches and doctors from the former communist nation's showcase Dynamo Berlin swim team.",Krieger recently announced plans to sue the coaches and trainers for allegedly force-feeding her steroids without her knowledge.,0,0.52810526
D0602B,NYT19980922.0343,1901,Krieger recently announced plans to sue the coaches and trainers for allegedly force-feeding her steroids without her knowledge.,NYT19980922.0343,1901,Krieger recently announced plans to sue the coaches and trainers for allegedly force-feeding her steroids without her knowledge.,"1901, 2029","1901, 2029",Krieger recently announced plans to sue the coaches and trainers for allegedly force-feeding her steroids without her knowledge.,Krieger recently announced plans to sue the coaches and trainers for allegedly force-feeding her steroids without her knowledge.,0,0.7425515
D0602B,NYT19980922.0343,1901,Krieger recently announced plans to sue the coaches and trainers for allegedly force-feeding her steroids without her knowledge.,NYT19980922.0343,1901,Krieger recently announced plans to sue the coaches and trainers for allegedly force-feeding her steroids without her knowledge.,"1980, 1985;1986, 2006","1901, 2029",force...feeding her steroids,Krieger recently announced plans to sue the coaches and trainers for allegedly force-feeding her steroids without her knowledge.,0,0.550714
D0602B,NYT19980922.0343,1901,Krieger recently announced plans to sue the coaches and trainers for allegedly force-feeding her steroids without her knowledge.,NYT19980922.0343,1901,Krieger recently announced plans to sue the coaches and trainers for allegedly force-feeding her steroids without her knowledge.,"1901, 2029","1980, 1985;1986, 2006",Krieger recently announced plans to sue the coaches and trainers for allegedly force-feeding her steroids without her knowledge.,force...feeding her steroids,0,0.51075727
D0602B,NYT19980922.0343,1901,Krieger recently announced plans to sue the coaches and trainers for allegedly force-feeding her steroids without her knowledge.,NYT19980922.0343,1901,Krieger recently announced plans to sue the coaches and trainers for allegedly force-feeding her steroids without her knowledge.,"1980, 1985;1986, 2006","1980, 1985;1986, 2006",force...feeding her steroids,force...feeding her steroids,0,0.6824468
D0602B,NYT19980922.0343,2030,Krieger had a sex-change operation and changed her first name to Andreas.,NYT19980922.0343,2030,Krieger had a sex-change operation and changed her first name to Andreas.,"2030, 2064","2030, 2064",Krieger had a sex-change operation,Krieger had a sex-change operation,0,0.70577365
D0602B,NYT19980922.0343,2030,Krieger had a sex-change operation and changed her first name to Andreas.,NYT19980922.0343,2030,Krieger had a sex-change operation and changed her first name to Andreas.,"2030, 2037;2069, 2103","2030, 2037;2069, 2103",Krieger...changed her first name to Andreas.,Krieger...changed her first name to Andreas.,0,0.73070294
D0602B,NYT19980922.0343,2104,"``I trusted them, but they took advantage of me,'' Krieger testified at a trial of East German officials, some of whom admitted to supplying drugs to athletes.",NYT19980922.0343,2104,"``I trusted them, but they took advantage of me,'' Krieger testified at a trial of East German officials, some of whom admitted to supplying drugs to athletes.","2106, 2120","2106, 2120",I trusted them,I trusted them,0,0.7102282
D0602B,NYT19980922.0343,2104,"``I trusted them, but they took advantage of me,'' Krieger testified at a trial of East German officials, some of whom admitted to supplying drugs to athletes.",NYT19980922.0343,2104,"``I trusted them, but they took advantage of me,'' Krieger testified at a trial of East German officials, some of whom admitted to supplying drugs to athletes.","2126, 2151","2126, 2151",they took advantage of me,they took advantage of me,0,0.7013695
D0602B,NYT19980922.0343,2104,"``I trusted them, but they took advantage of me,'' Krieger testified at a trial of East German officials, some of whom admitted to supplying drugs to athletes.",NYT19980922.0343,2104,"``I trusted them, but they took advantage of me,'' Krieger testified at a trial of East German officials, some of whom admitted to supplying drugs to athletes.","2155, 2208","2155, 2208",Krieger testified at a trial of East German officials,Krieger testified at a trial of East German officials,0,0.72197175
D0602B,NYT19980922.0343,2104,"``I trusted them, but they took advantage of me,'' Krieger testified at a trial of East German officials, some of whom admitted to supplying drugs to athletes.",APW19980812.0878,1210,The six were charged with causing bodily harm by administering performance-enhancing drugs to young swimmers without informing the athletes or their parents.,"1244, 1250;1256, 1318","2210, 2263",bodily...by administering performance-enhancing drugs to young swimmers,some of whom admitted to supplying drugs to athletes.,0,0.53583395
D0602B,NYT19980922.0343,2104,"``I trusted them, but they took advantage of me,'' Krieger testified at a trial of East German officials, some of whom admitted to supplying drugs to athletes.",APW19980812.0878,1368,"Binus, 59, admitted administering anabolic steroids, but insisted in court testimony that the doses were too small to cause physical harm and that none of his athletes showed ill effects.","1368, 1373;1379, 1419","2210, 2263",Binus...admitted administering anabolic steroids,some of whom admitted to supplying drugs to athletes.,0,0.5269717
D0602B,NYT19980922.0343,2104,"``I trusted them, but they took advantage of me,'' Krieger testified at a trial of East German officials, some of whom admitted to supplying drugs to athletes.",APW19980818.0980,0,BERLIN (AP) _ Germany's second doping trial against former East German sports functionaries opened Tuesday with coaches and doctors confessing they systematically administered performance-enhancing drugs to female swimmers.,"124, 223","2210, 2263",doctors confessing they systematically administered performance-enhancing drugs to female swimmers.,some of whom admitted to supplying drugs to athletes.,0,0.56532
D0602B,NYT19980922.0343,2104,"``I trusted them, but they took advantage of me,'' Krieger testified at a trial of East German officials, some of whom admitted to supplying drugs to athletes.",APW19980818.0980,1809,"Former team doctor Dorit Roesler, 50, said she passed them on to the coaches, who admitted giving them to the swimmers.","1874, 1885;1891, 1928","2210, 2263",the coaches...admitted giving them to the swimmers.,some of whom admitted to supplying drugs to athletes.,0,0.53974235
D0602B,NYT19980922.0343,2104,"``I trusted them, but they took advantage of me,'' Krieger testified at a trial of East German officials, some of whom admitted to supplying drugs to athletes.",APW19980818.0980,3189,"He admitted in court last month that he administered anabolic steroids to athletes, but insisted the doses were too small to cause physical harm and that no one showed ill effects.","3189, 3271","2210, 2263",He admitted in court last month that he administered anabolic steroids to athletes,some of whom admitted to supplying drugs to athletes.,0,0.596699
D0602B,NYT19980922.0343,2104,"``I trusted them, but they took advantage of me,'' Krieger testified at a trial of East German officials, some of whom admitted to supplying drugs to athletes.",NYT19980922.0343,2104,"``I trusted them, but they took advantage of me,'' Krieger testified at a trial of East German officials, some of whom admitted to supplying drugs to athletes.","2210, 2263","2210, 2263",some of whom admitted to supplying drugs to athletes.,some of whom admitted to supplying drugs to athletes.,0,0.74092424
D0602B,NYT19980922.0343,2264,"Some sports leaders in the former Soviet Union and, more recently, China also have incorporated steroids into building strong women's programs.",NYT19980922.0343,2264,"Some sports leaders in the former Soviet Union and, more recently, China also have incorporated steroids into building strong women's programs.","2316, 2329;2331, 2336;2342, 2407","2316, 2329;2331, 2336;2342, 2407",more recently...China...have incorporated steroids into building strong women's programs.,more recently...China...have incorporated steroids into building strong women's programs.,0,0.73569566
D0602B,NYT19980922.0343,2408,"The carrot dangling in front of them is the relative newness of women's sports, which allows countries to make inroads more quickly than in men's athletics.",NYT19980922.0343,2408,"The carrot dangling in front of them is the relative newness of women's sports, which allows countries to make inroads more quickly than in men's athletics.","2408, 2486","2408, 2486",The carrot dangling in front of them is the relative newness of women's sports,The carrot dangling in front of them is the relative newness of women's sports,0,0.714335
D0602B,NYT19980922.0343,2408,"The carrot dangling in front of them is the relative newness of women's sports, which allows countries to make inroads more quickly than in men's athletics.",NYT19980922.0343,3900,"``Then, you have the huge growth in women's sports, and there are a lot of issues that make it fertile ground for any kind of cheating.''","3908, 3950","2408, 2486",you have the huge growth in women's sports,The carrot dangling in front of them is the relative newness of women's sports,0,0.50055593
D0602B,NYT19980922.0343,2408,"The carrot dangling in front of them is the relative newness of women's sports, which allows countries to make inroads more quickly than in men's athletics.",NYT19980922.0343,2408,"The carrot dangling in front of them is the relative newness of women's sports, which allows countries to make inroads more quickly than in men's athletics.","2472, 2486;2494, 2564","2472, 2486;2494, 2564",women's sports...allows countries to make inroads more quickly than in men's athletics.,women's sports...allows countries to make inroads more quickly than in men's athletics.,0,0.729046
D0602B,NYT19980922.0343,2408,"The carrot dangling in front of them is the relative newness of women's sports, which allows countries to make inroads more quickly than in men's athletics.",NYT19980922.0343,3900,"``Then, you have the huge growth in women's sports, and there are a lot of issues that make it fertile ground for any kind of cheating.''","3908, 3950","2472, 2486;2494, 2564",you have the huge growth in women's sports,women's sports...allows countries to make inroads more quickly than in men's athletics.,0,0.51576954
D0602B,NYT19980922.0343,2565,"``We think it is easier for the women to shoot into international fame,'' said professor Tian Maijiu, vice president of the Beijing Institute of Physical Education.",NYT19980922.0343,2565,"``We think it is easier for the women to shoot into international fame,'' said professor Tian Maijiu, vice president of the Beijing Institute of Physical Education.","2565, 2602","2565, 2602",``We think it is easier for the women,``We think it is easier for the women,0,0.7182877
D0602B,NYT19980922.0343,2565,"``We think it is easier for the women to shoot into international fame,'' said professor Tian Maijiu, vice president of the Beijing Institute of Physical Education.",NYT19980922.0343,2565,"``We think it is easier for the women to shoot into international fame,'' said professor Tian Maijiu, vice president of the Beijing Institute of Physical Education.","2593, 2635","2593, 2635",the women to shoot into international fame,the women to shoot into international fame,0,0.67456216
D0602B,NYT19980922.0343,2565,"``We think it is easier for the women to shoot into international fame,'' said professor Tian Maijiu, vice president of the Beijing Institute of Physical Education.",NYT19980922.0343,2565,"``We think it is easier for the women to shoot into international fame,'' said professor Tian Maijiu, vice president of the Beijing Institute of Physical Education.","2639, 2665","2639, 2665",said professor Tian Maijiu,said professor Tian Maijiu,0,0.6772313
D0602B,NYT19980922.0343,2730,"Chinese officials adamantly deny existence of a state-run doping program, claiming instead that individual coaches push too hard.",NYT19980922.0343,2730,"Chinese officials adamantly deny existence of a state-run doping program, claiming instead that individual coaches push too hard.","2730, 2802","2730, 2802",Chinese officials adamantly deny existence of a state-run doping program,Chinese officials adamantly deny existence of a state-run doping program,0,0.7286388
D0602B,NYT19980922.0343,2730,"Chinese officials adamantly deny existence of a state-run doping program, claiming instead that individual coaches push too hard.",NYT19980922.0343,2730,"Chinese officials adamantly deny existence of a state-run doping program, claiming instead that individual coaches push too hard.","2730, 2747;2804, 2859","2730, 2747;2804, 2859",Chinese officials...claiming instead that individual coaches push too hard.,Chinese officials...claiming instead that individual coaches push too hard.,0,0.732587
D0602B,NYT19980922.0343,2730,"Chinese officials adamantly deny existence of a state-run doping program, claiming instead that individual coaches push too hard.",NYT20000906.0004,3753,"Unlike the former East Germany, which operated a state-sponsored system of doping, China's doping appears to be conducted largely by individual coaches, according to American coaches and drug experts.","3834, 3904","2730, 2747;2804, 2859",", China's doping appears to be conducted largely by individual coaches",Chinese officials...claiming instead that individual coaches push too hard.,0,0.5299066
D0602B,NYT19980922.0343,2860,"The fact is that at least 23 Chinese athletes, mostly women, have tested positive for steroids since 1990.",APW19990820.0030,561,"Both athletes tested positive for Nandrolone, a muscle-building steroid that has been the cause of a rash of recent positive tests -- including several at the Pan American Games and even others announced this week in advance of the World Championships.","605, 632;638, 738","2860, 2966",", a muscle-building steroid...has been the cause of a rash of recent positive tests -- including several at the Pan American Games","The fact is that at least 23 Chinese athletes, mostly women, have tested positive for steroids since 1990.",0,0.5470062
D0602B,NYT19980922.0343,2860,"The fact is that at least 23 Chinese athletes, mostly women, have tested positive for steroids since 1990.",NYT19980922.0343,2860,"The fact is that at least 23 Chinese athletes, mostly women, have tested positive for steroids since 1990.","2860, 2966","2860, 2966","The fact is that at least 23 Chinese athletes, mostly women, have tested positive for steroids since 1990.","The fact is that at least 23 Chinese athletes, mostly women, have tested positive for steroids since 1990.",0,0.7506457
D0602B,NYT19980922.0343,2860,"The fact is that at least 23 Chinese athletes, mostly women, have tested positive for steroids since 1990.",NYT19980922.0343,2860,"The fact is that at least 23 Chinese athletes, mostly women, have tested positive for steroids since 1990.","2877, 2905;2914, 2966","2860, 2966","at least 23 Chinese athletes...women, have tested positive for steroids since 1990.","The fact is that at least 23 Chinese athletes, mostly women, have tested positive for steroids since 1990.",0,0.74681646
D0602B,NYT19980922.0343,2860,"The fact is that at least 23 Chinese athletes, mostly women, have tested positive for steroids since 1990.",NYT20000906.0004,4044,"More than 30 Chinese swimmers were caught using drugs in the last decade, including seven at the 1994 Asian Games.","4044, 4116","2860, 2966",More than 30 Chinese swimmers were caught using drugs in the last decade,"The fact is that at least 23 Chinese athletes, mostly women, have tested positive for steroids since 1990.",0,0.54511505
D0602B,NYT19980922.0343,2860,"The fact is that at least 23 Chinese athletes, mostly women, have tested positive for steroids since 1990.",APW19990820.0030,561,"Both athletes tested positive for Nandrolone, a muscle-building steroid that has been the cause of a rash of recent positive tests -- including several at the Pan American Games and even others announced this week in advance of the World Championships.","605, 632;638, 738","2877, 2905;2914, 2966",", a muscle-building steroid...has been the cause of a rash of recent positive tests -- including several at the Pan American Games","at least 23 Chinese athletes...women, have tested positive for steroids since 1990.",0,0.51473075
D0602B,NYT19980922.0343,2860,"The fact is that at least 23 Chinese athletes, mostly women, have tested positive for steroids since 1990.",NYT19980922.0343,2860,"The fact is that at least 23 Chinese athletes, mostly women, have tested positive for steroids since 1990.","2860, 2966","2877, 2905;2914, 2966","The fact is that at least 23 Chinese athletes, mostly women, have tested positive for steroids since 1990.","at least 23 Chinese athletes...women, have tested positive for steroids since 1990.",0,0.744803
D0602B,NYT19980922.0343,2860,"The fact is that at least 23 Chinese athletes, mostly women, have tested positive for steroids since 1990.",NYT19980922.0343,2860,"The fact is that at least 23 Chinese athletes, mostly women, have tested positive for steroids since 1990.","2877, 2905;2914, 2966","2877, 2905;2914, 2966","at least 23 Chinese athletes...women, have tested positive for steroids since 1990.","at least 23 Chinese athletes...women, have tested positive for steroids since 1990.",0,0.748626
D0602B,NYT19980922.0343,2860,"The fact is that at least 23 Chinese athletes, mostly women, have tested positive for steroids since 1990.",NYT20000906.0004,4044,"More than 30 Chinese swimmers were caught using drugs in the last decade, including seven at the 1994 Asian Games.","4044, 4116","2877, 2905;2914, 2966",More than 30 Chinese swimmers were caught using drugs in the last decade,"at least 23 Chinese athletes...women, have tested positive for steroids since 1990.",0,0.5343762
D0602B,NYT19980922.0343,2860,"The fact is that at least 23 Chinese athletes, mostly women, have tested positive for steroids since 1990.",XIE19990808.0196,559,The 20-year-old high jumper Juana Rosario Arrendel was stripped of the Pan Am gold medal four days ago after she tested positive for steroid.,"668, 700","2877, 2905;2914, 2966",she tested positive for steroid.,"at least 23 Chinese athletes...women, have tested positive for steroids since 1990.",0,0.5013859
